Specialty	Class	Year	Name	Value
Medicine-Anesthesiology	PGY1	2021	U.S. Senior Match Rate %	25
Medicine-Anesthesiology	PGY1	2021	Total Match Rate %	17.4
Medicine-Anesthesiology	PGY1	2021	Change in U.S. Senior Match Rate %	1.8999999999999986
Medicine-Anesthesiology	PGY1	2021	Change in Total Match Rate %	1.5999999999999979
Medicine-Anesthesiology	PGY1	2021	% Change in U.S. Senior Match Rate %	8.2
Medicine-Anesthesiology	PGY1	2021	% Change in Total Match Rate %	10.1
Medicine-Anesthesiology	PGY1	2022	U.S. Senior Match Rate %	13.3
Medicine-Anesthesiology	PGY1	2022	Total Match Rate %	15
Medicine-Anesthesiology	PGY1	2022	Change in U.S. Senior Match Rate %	-11.7
Medicine-Anesthesiology	PGY1	2022	Change in Total Match Rate %	-2.3999999999999986
Medicine-Anesthesiology	PGY1	2022	% Change in U.S. Senior Match Rate %	-46.8
Medicine-Anesthesiology	PGY1	2022	% Change in Total Match Rate %	-13.8
Medicine-Dermatology	PGY1	2012	U.S. Senior Match Rate %	25.8
Medicine-Dermatology	PGY1	2012	Total Match Rate %	24.2
Medicine-Dermatology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Dermatology	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Dermatology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Dermatology	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Dermatology	PGY1	2013	U.S. Senior Match Rate %	18.4
Medicine-Dermatology	PGY1	2013	Total Match Rate %	19
Medicine-Dermatology	PGY1	2013	Change in U.S. Senior Match Rate %	-7.400000000000002
Medicine-Dermatology	PGY1	2013	Change in Total Match Rate %	-5.199999999999999
Medicine-Dermatology	PGY1	2013	% Change in U.S. Senior Match Rate %	-28.7
Medicine-Dermatology	PGY1	2013	% Change in Total Match Rate %	-21.5
Medicine-Dermatology	PGY1	2014	U.S. Senior Match Rate %	18.8
Medicine-Dermatology	PGY1	2014	Total Match Rate %	17.1
Medicine-Dermatology	PGY1	2014	Change in U.S. Senior Match Rate %	0.40000000000000213
Medicine-Dermatology	PGY1	2014	Change in Total Match Rate %	-1.8999999999999986
Medicine-Dermatology	PGY1	2014	% Change in U.S. Senior Match Rate %	2.2
Medicine-Dermatology	PGY1	2014	% Change in Total Match Rate %	-10
Medicine-Dermatology	PGY1	2015	U.S. Senior Match Rate %	21.4
Medicine-Dermatology	PGY1	2015	Total Match Rate %	20
Medicine-Dermatology	PGY1	2015	Change in U.S. Senior Match Rate %	2.599999999999998
Medicine-Dermatology	PGY1	2015	Change in Total Match Rate %	2.8999999999999986
Medicine-Dermatology	PGY1	2015	% Change in U.S. Senior Match Rate %	13.8
Medicine-Dermatology	PGY1	2015	% Change in Total Match Rate %	17
Medicine-Dermatology	PGY1	2016	U.S. Senior Match Rate %	20
Medicine-Dermatology	PGY1	2016	Total Match Rate %	20
Medicine-Dermatology	PGY1	2016	Change in U.S. Senior Match Rate %	-1.3999999999999986
Medicine-Dermatology	PGY1	2016	Change in Total Match Rate %	0
Medicine-Dermatology	PGY1	2016	% Change in U.S. Senior Match Rate %	-6.5
Medicine-Dermatology	PGY1	2016	% Change in Total Match Rate %	0
Medicine-Dermatology	PGY1	2017	U.S. Senior Match Rate %	20
Medicine-Dermatology	PGY1	2017	Total Match Rate %	18.2
Medicine-Dermatology	PGY1	2017	Change in U.S. Senior Match Rate %	0
Medicine-Dermatology	PGY1	2017	Change in Total Match Rate %	-1.8000000000000007
Medicine-Dermatology	PGY1	2017	% Change in U.S. Senior Match Rate %	0
Medicine-Dermatology	PGY1	2017	% Change in Total Match Rate %	-9
Medicine-Dermatology	PGY1	2018	U.S. Senior Match Rate %	14.7
Medicine-Dermatology	PGY1	2018	Total Match Rate %	14.3
Medicine-Dermatology	PGY1	2018	Change in U.S. Senior Match Rate %	-5.300000000000001
Medicine-Dermatology	PGY1	2018	Change in Total Match Rate %	-3.8999999999999986
Medicine-Dermatology	PGY1	2018	% Change in U.S. Senior Match Rate %	-26.5
Medicine-Dermatology	PGY1	2018	% Change in Total Match Rate %	-21.4
Medicine-Dermatology	PGY1	2019	U.S. Senior Match Rate %	20.7
Medicine-Dermatology	PGY1	2019	Total Match Rate %	23.3
Medicine-Dermatology	PGY1	2019	Change in U.S. Senior Match Rate %	6
Medicine-Dermatology	PGY1	2019	Change in Total Match Rate %	9
Medicine-Dermatology	PGY1	2019	% Change in U.S. Senior Match Rate %	40.8
Medicine-Dermatology	PGY1	2019	% Change in Total Match Rate %	62.9
Medicine-Dermatology	PGY1	2020	U.S. Senior Match Rate %	21.7
Medicine-Dermatology	PGY1	2020	Total Match Rate %	20
Medicine-Dermatology	PGY1	2020	Change in U.S. Senior Match Rate %	1
Medicine-Dermatology	PGY1	2020	Change in Total Match Rate %	-3.3000000000000007
Medicine-Dermatology	PGY1	2020	% Change in U.S. Senior Match Rate %	4.8
Medicine-Dermatology	PGY1	2020	% Change in Total Match Rate %	-14.2
Medicine-Dermatology	PGY1	2021	U.S. Senior Match Rate %	25.9
Medicine-Dermatology	PGY1	2021	Total Match Rate %	21.9
Medicine-Dermatology	PGY1	2021	Change in U.S. Senior Match Rate %	4.199999999999999
Medicine-Dermatology	PGY1	2021	Change in Total Match Rate %	1.8999999999999986
Medicine-Dermatology	PGY1	2021	% Change in U.S. Senior Match Rate %	19.4
Medicine-Dermatology	PGY1	2021	% Change in Total Match Rate %	9.5
Medicine-Dermatology	PGY1	2022	U.S. Senior Match Rate %	20.6
Medicine-Dermatology	PGY1	2022	Total Match Rate %	19
Medicine-Dermatology	PGY1	2022	Change in U.S. Senior Match Rate %	-5.299999999999997
Medicine-Dermatology	PGY1	2022	Change in Total Match Rate %	-2.8999999999999986
Medicine-Dermatology	PGY1	2022	% Change in U.S. Senior Match Rate %	-20.5
Medicine-Dermatology	PGY1	2022	% Change in Total Match Rate %	-13.2
Medicine-Emergency Med	PGY1	2012	U.S. Senior Match Rate %	42.5
Medicine-Emergency Med	PGY1	2012	Total Match Rate %	31.4
Medicine-Emergency Med	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Emergency Med	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Emergency Med	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Emergency Med	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Emergency Med	PGY1	2013	U.S. Senior Match Rate %	31.1
Medicine-Emergency Med	PGY1	2013	Total Match Rate %	26.7
Medicine-Emergency Med	PGY1	2013	Change in U.S. Senior Match Rate %	-11.399999999999999
Medicine-Emergency Med	PGY1	2013	Change in Total Match Rate %	-4.699999999999999
Medicine-Emergency Med	PGY1	2013	% Change in U.S. Senior Match Rate %	-26.8
Medicine-Emergency Med	PGY1	2013	% Change in Total Match Rate %	-15
Medicine-Emergency Med	PGY1	2014	U.S. Senior Match Rate %	40
Medicine-Emergency Med	PGY1	2014	Total Match Rate %	30.8
Medicine-Emergency Med	PGY1	2014	Change in U.S. Senior Match Rate %	8.899999999999999
Medicine-Emergency Med	PGY1	2014	Change in Total Match Rate %	4.100000000000001
Medicine-Emergency Med	PGY1	2014	% Change in U.S. Senior Match Rate %	28.6
Medicine-Emergency Med	PGY1	2014	% Change in Total Match Rate %	15.4
Medicine-Emergency Med	PGY1	2015	U.S. Senior Match Rate %	41.1
Medicine-Emergency Med	PGY1	2015	Total Match Rate %	32.1
Medicine-Emergency Med	PGY1	2015	Change in U.S. Senior Match Rate %	1.1000000000000014
Medicine-Emergency Med	PGY1	2015	Change in Total Match Rate %	1.3000000000000007
Medicine-Emergency Med	PGY1	2015	% Change in U.S. Senior Match Rate %	2.8
Medicine-Emergency Med	PGY1	2015	% Change in Total Match Rate %	4.2
Medicine-Emergency Med	PGY1	2016	U.S. Senior Match Rate %	41.4
Medicine-Emergency Med	PGY1	2016	Total Match Rate %	27.6
Medicine-Emergency Med	PGY1	2016	Change in U.S. Senior Match Rate %	0.29999999999999716
Medicine-Emergency Med	PGY1	2016	Change in Total Match Rate %	-4.5
Medicine-Emergency Med	PGY1	2016	% Change in U.S. Senior Match Rate %	0.7
Medicine-Emergency Med	PGY1	2016	% Change in Total Match Rate %	-14
Medicine-Emergency Med	PGY1	2017	U.S. Senior Match Rate %	33.3
Medicine-Emergency Med	PGY1	2017	Total Match Rate %	27.4
Medicine-Emergency Med	PGY1	2017	Change in U.S. Senior Match Rate %	-8.100000000000001
Medicine-Emergency Med	PGY1	2017	Change in Total Match Rate %	-0.20000000000000284
Medicine-Emergency Med	PGY1	2017	% Change in U.S. Senior Match Rate %	-19.6
Medicine-Emergency Med	PGY1	2017	% Change in Total Match Rate %	-0.7
Medicine-Emergency Med	PGY1	2018	U.S. Senior Match Rate %	36.7
Medicine-Emergency Med	PGY1	2018	Total Match Rate %	27.7
Medicine-Emergency Med	PGY1	2018	Change in U.S. Senior Match Rate %	3.4000000000000057
Medicine-Emergency Med	PGY1	2018	Change in Total Match Rate %	0.3000000000000007
Medicine-Emergency Med	PGY1	2018	% Change in U.S. Senior Match Rate %	10.2
Medicine-Emergency Med	PGY1	2018	% Change in Total Match Rate %	1.1
Medicine-Emergency Med	PGY1	2019	U.S. Senior Match Rate %	34.5
Medicine-Emergency Med	PGY1	2019	Total Match Rate %	28.3
Medicine-Emergency Med	PGY1	2019	Change in U.S. Senior Match Rate %	-2.200000000000003
Medicine-Emergency Med	PGY1	2019	Change in Total Match Rate %	0.6000000000000014
Medicine-Emergency Med	PGY1	2019	% Change in U.S. Senior Match Rate %	-6
Medicine-Emergency Med	PGY1	2019	% Change in Total Match Rate %	2.2
Medicine-Emergency Med	PGY1	2020	U.S. Senior Match Rate %	32.2
Medicine-Emergency Med	PGY1	2020	Total Match Rate %	27
Medicine-Emergency Med	PGY1	2020	Change in U.S. Senior Match Rate %	-2.299999999999997
Medicine-Emergency Med	PGY1	2020	Change in Total Match Rate %	-1.3000000000000007
Medicine-Emergency Med	PGY1	2020	% Change in U.S. Senior Match Rate %	-6.7
Medicine-Emergency Med	PGY1	2020	% Change in Total Match Rate %	-4.6
Medicine-Emergency Med	PGY1	2021	U.S. Senior Match Rate %	29.2
Medicine-Emergency Med	PGY1	2021	Total Match Rate %	25.4
Medicine-Emergency Med	PGY1	2021	Change in U.S. Senior Match Rate %	-3.0000000000000036
Medicine-Emergency Med	PGY1	2021	Change in Total Match Rate %	-1.6000000000000014
Medicine-Emergency Med	PGY1	2021	% Change in U.S. Senior Match Rate %	-9.3
Medicine-Emergency Med	PGY1	2021	% Change in Total Match Rate %	-5.9
Medicine-Emergency Med	PGY1	2022	U.S. Senior Match Rate %	30.6
Medicine-Emergency Med	PGY1	2022	Total Match Rate %	25.8
Medicine-Emergency Med	PGY1	2022	Change in U.S. Senior Match Rate %	1.4000000000000021
Medicine-Emergency Med	PGY1	2022	Change in Total Match Rate %	0.40000000000000213
Medicine-Emergency Med	PGY1	2022	% Change in U.S. Senior Match Rate %	4.8
Medicine-Emergency Med	PGY1	2022	% Change in Total Match Rate %	1.6
Medicine-Family Medicine	PGY1	2012	U.S. Senior Match Rate %	18.2
Medicine-Family Medicine	PGY1	2012	Total Match Rate %	19
Medicine-Family Medicine	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Family Medicine	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Family Medicine	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Family Medicine	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Family Medicine	PGY1	2013	U.S. Senior Match Rate %	10.5
Medicine-Family Medicine	PGY1	2013	Total Match Rate %	11.1
Medicine-Family Medicine	PGY1	2013	Change in U.S. Senior Match Rate %	-7.699999999999999
Medicine-Family Medicine	PGY1	2013	Change in Total Match Rate %	-7.9
Medicine-Family Medicine	PGY1	2013	% Change in U.S. Senior Match Rate %	-42.3
Medicine-Family Medicine	PGY1	2013	% Change in Total Match Rate %	-41.6
Medicine-Family Medicine	PGY1	2014	U.S. Senior Match Rate %	18.8
Medicine-Family Medicine	PGY1	2014	Total Match Rate %	10.8
Medicine-Family Medicine	PGY1	2014	Change in U.S. Senior Match Rate %	8.3
Medicine-Family Medicine	PGY1	2014	Change in Total Match Rate %	-0.29999999999999893
Medicine-Family Medicine	PGY1	2014	% Change in U.S. Senior Match Rate %	79
Medicine-Family Medicine	PGY1	2014	% Change in Total Match Rate %	-2.7
Medicine-Family Medicine	PGY1	2015	U.S. Senior Match Rate %	12.5
Medicine-Family Medicine	PGY1	2015	Total Match Rate %	20
Medicine-Family Medicine	PGY1	2015	Change in U.S. Senior Match Rate %	-6.300000000000001
Medicine-Family Medicine	PGY1	2015	Change in Total Match Rate %	9.2
Medicine-Family Medicine	PGY1	2015	% Change in U.S. Senior Match Rate %	-33.5
Medicine-Family Medicine	PGY1	2015	% Change in Total Match Rate %	85.2
Medicine-Family Medicine	PGY1	2016	U.S. Senior Match Rate %	16.7
Medicine-Family Medicine	PGY1	2016	Total Match Rate %	10
Medicine-Family Medicine	PGY1	2016	Change in U.S. Senior Match Rate %	4.199999999999999
Medicine-Family Medicine	PGY1	2016	Change in Total Match Rate %	-10
Medicine-Family Medicine	PGY1	2016	% Change in U.S. Senior Match Rate %	33.6
Medicine-Family Medicine	PGY1	2016	% Change in Total Match Rate %	-50
Medicine-Family Medicine	PGY1	2017	U.S. Senior Match Rate %	40
Medicine-Family Medicine	PGY1	2017	Total Match Rate %	28.6
Medicine-Family Medicine	PGY1	2017	Change in U.S. Senior Match Rate %	23.3
Medicine-Family Medicine	PGY1	2017	Change in Total Match Rate %	18.6
Medicine-Family Medicine	PGY1	2017	% Change in U.S. Senior Match Rate %	139.5
Medicine-Family Medicine	PGY1	2017	% Change in Total Match Rate %	186
Medicine-Family Medicine	PGY1	2018	U.S. Senior Match Rate %	28.6
Medicine-Family Medicine	PGY1	2018	Total Match Rate %	14.3
Medicine-Family Medicine	PGY1	2018	Change in U.S. Senior Match Rate %	-11.399999999999999
Medicine-Family Medicine	PGY1	2018	Change in Total Match Rate %	-14.3
Medicine-Family Medicine	PGY1	2018	% Change in U.S. Senior Match Rate %	-28.5
Medicine-Family Medicine	PGY1	2018	% Change in Total Match Rate %	-50
Medicine-Medical Genetics	PGY1	2012	U.S. Senior Match Rate %	33.3
Medicine-Medical Genetics	PGY1	2012	Total Match Rate %	20
Medicine-Medical Genetics	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Medical Genetics	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Medical Genetics	PGY1	2013	U.S. Senior Match Rate %	16.7
Medicine-Medical Genetics	PGY1	2013	Total Match Rate %	10
Medicine-Medical Genetics	PGY1	2013	Change in U.S. Senior Match Rate %	-16.599999999999998
Medicine-Medical Genetics	PGY1	2013	Change in Total Match Rate %	-10
Medicine-Medical Genetics	PGY1	2013	% Change in U.S. Senior Match Rate %	-49.8
Medicine-Medical Genetics	PGY1	2013	% Change in Total Match Rate %	-50
Medicine-Medical Genetics	PGY1	2014	U.S. Senior Match Rate %	0
Medicine-Medical Genetics	PGY1	2014	Total Match Rate %	0
Medicine-Medical Genetics	PGY1	2014	Change in U.S. Senior Match Rate %	-16.7
Medicine-Medical Genetics	PGY1	2014	Change in Total Match Rate %	-10
Medicine-Medical Genetics	PGY1	2014	% Change in U.S. Senior Match Rate %	-100
Medicine-Medical Genetics	PGY1	2014	% Change in Total Match Rate %	-100
Medicine-Medical Genetics	PGY1	2015	U.S. Senior Match Rate %	66.7
Medicine-Medical Genetics	PGY1	2015	Total Match Rate %	36.4
Medicine-Medical Genetics	PGY1	2015	Change in U.S. Senior Match Rate %	66.7
Medicine-Medical Genetics	PGY1	2015	Change in Total Match Rate %	36.4
Medicine-Medical Genetics	PGY1	2015	% Change in U.S. Senior Match Rate %	Inf
Medicine-Medical Genetics	PGY1	2015	% Change in Total Match Rate %	Inf
Medicine-Medical Genetics	PGY1	2016	U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2016	Total Match Rate %	0
Medicine-Medical Genetics	PGY1	2016	Change in U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2016	Change in Total Match Rate %	-36.4
Medicine-Medical Genetics	PGY1	2016	% Change in U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2016	% Change in Total Match Rate %	-100
Medicine-Medical Genetics	PGY1	2017	U.S. Senior Match Rate %	25
Medicine-Medical Genetics	PGY1	2017	Total Match Rate %	12.5
Medicine-Medical Genetics	PGY1	2017	Change in U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2017	Change in Total Match Rate %	12.5
Medicine-Medical Genetics	PGY1	2017	% Change in U.S. Senior Match Rate %	NA
Medicine-Medical Genetics	PGY1	2017	% Change in Total Match Rate %	Inf
Medicine-Medical Genetics	PGY1	2018	U.S. Senior Match Rate %	50
Medicine-Medical Genetics	PGY1	2018	Total Match Rate %	33.3
Medicine-Medical Genetics	PGY1	2018	Change in U.S. Senior Match Rate %	25
Medicine-Medical Genetics	PGY1	2018	Change in Total Match Rate %	20.799999999999997
Medicine-Medical Genetics	PGY1	2018	% Change in U.S. Senior Match Rate %	100
Medicine-Medical Genetics	PGY1	2018	% Change in Total Match Rate %	166.4
Medicine-Medical Genetics	PGY1	2019	U.S. Senior Match Rate %	25
Medicine-Medical Genetics	PGY1	2019	Total Match Rate %	9.1
Medicine-Medical Genetics	PGY1	2019	Change in U.S. Senior Match Rate %	-25
Medicine-Medical Genetics	PGY1	2019	Change in Total Match Rate %	-24.199999999999996
Medicine-Medical Genetics	PGY1	2019	% Change in U.S. Senior Match Rate %	-50
Medicine-Medical Genetics	PGY1	2019	% Change in Total Match Rate %	-72.7
Medicine-Medical Genetics	PGY1	2020	U.S. Senior Match Rate %	50
Medicine-Medical Genetics	PGY1	2020	Total Match Rate %	37.5
Medicine-Medical Genetics	PGY1	2020	Change in U.S. Senior Match Rate %	25
Medicine-Medical Genetics	PGY1	2020	Change in Total Match Rate %	28.4
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior Match Rate %	100
Medicine-Medical Genetics	PGY1	2020	% Change in Total Match Rate %	312.1
Medicine-Medical Genetics	PGY1	2021	U.S. Senior Match Rate %	42.9
Medicine-Medical Genetics	PGY1	2021	Total Match Rate %	30.8
Medicine-Medical Genetics	PGY1	2021	Change in U.S. Senior Match Rate %	-7.100000000000001
Medicine-Medical Genetics	PGY1	2021	Change in Total Match Rate %	-6.699999999999999
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior Match Rate %	-14.2
Medicine-Medical Genetics	PGY1	2021	% Change in Total Match Rate %	-17.9
Medicine-Medical Genetics	PGY1	2022	U.S. Senior Match Rate %	33.3
Medicine-Medical Genetics	PGY1	2022	Total Match Rate %	17.6
Medicine-Medical Genetics	PGY1	2022	Change in U.S. Senior Match Rate %	-9.600000000000001
Medicine-Medical Genetics	PGY1	2022	Change in Total Match Rate %	-13.2
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior Match Rate %	-22.4
Medicine-Medical Genetics	PGY1	2022	% Change in Total Match Rate %	-42.9
Medicine-Neurology	PGY1	2012	U.S. Senior Match Rate %	40
Medicine-Neurology	PGY1	2012	Total Match Rate %	28.6
Medicine-Neurology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Neurology	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Neurology	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Neurology	PGY1	2013	U.S. Senior Match Rate %	0
Medicine-Neurology	PGY1	2013	Total Match Rate %	25
Medicine-Neurology	PGY1	2013	Change in U.S. Senior Match Rate %	-40
Medicine-Neurology	PGY1	2013	Change in Total Match Rate %	-3.6000000000000014
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior Match Rate %	-100
Medicine-Neurology	PGY1	2013	% Change in Total Match Rate %	-12.6
Medicine-Neurology	PGY1	2014	U.S. Senior Match Rate %	50
Medicine-Neurology	PGY1	2014	Total Match Rate %	33.3
Medicine-Neurology	PGY1	2014	Change in U.S. Senior Match Rate %	50
Medicine-Neurology	PGY1	2014	Change in Total Match Rate %	8.299999999999997
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior Match Rate %	Inf
Medicine-Neurology	PGY1	2014	% Change in Total Match Rate %	33.2
Medicine-Neurology	PGY1	2015	U.S. Senior Match Rate %	0
Medicine-Neurology	PGY1	2015	Total Match Rate %	0
Medicine-Neurology	PGY1	2015	Change in U.S. Senior Match Rate %	-50
Medicine-Neurology	PGY1	2015	Change in Total Match Rate %	-33.3
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior Match Rate %	-100
Medicine-Neurology	PGY1	2015	% Change in Total Match Rate %	-100
Medicine-Pediatrics	PGY1	2012	U.S. Senior Match Rate %	80.7
Medicine-Pediatrics	PGY1	2012	Total Match Rate %	61.4
Medicine-Pediatrics	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Pediatrics	PGY1	2013	U.S. Senior Match Rate %	79.8
Medicine-Pediatrics	PGY1	2013	Total Match Rate %	60.2
Medicine-Pediatrics	PGY1	2013	Change in U.S. Senior Match Rate %	-0.9000000000000057
Medicine-Pediatrics	PGY1	2013	Change in Total Match Rate %	-1.1999999999999957
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior Match Rate %	-1.1
Medicine-Pediatrics	PGY1	2013	% Change in Total Match Rate %	-2
Medicine-Pediatrics	PGY1	2014	U.S. Senior Match Rate %	85
Medicine-Pediatrics	PGY1	2014	Total Match Rate %	62.2
Medicine-Pediatrics	PGY1	2014	Change in U.S. Senior Match Rate %	5.200000000000003
Medicine-Pediatrics	PGY1	2014	Change in Total Match Rate %	2
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior Match Rate %	6.5
Medicine-Pediatrics	PGY1	2014	% Change in Total Match Rate %	3.3
Medicine-Pediatrics	PGY1	2015	U.S. Senior Match Rate %	80.6
Medicine-Pediatrics	PGY1	2015	Total Match Rate %	60.6
Medicine-Pediatrics	PGY1	2015	Change in U.S. Senior Match Rate %	-4.400000000000006
Medicine-Pediatrics	PGY1	2015	Change in Total Match Rate %	-1.6000000000000014
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior Match Rate %	-5.2
Medicine-Pediatrics	PGY1	2015	% Change in Total Match Rate %	-2.6
Medicine-Pediatrics	PGY1	2016	U.S. Senior Match Rate %	78
Medicine-Pediatrics	PGY1	2016	Total Match Rate %	63.3
Medicine-Pediatrics	PGY1	2016	Change in U.S. Senior Match Rate %	-2.5999999999999943
Medicine-Pediatrics	PGY1	2016	Change in Total Match Rate %	2.6999999999999957
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior Match Rate %	-3.2
Medicine-Pediatrics	PGY1	2016	% Change in Total Match Rate %	4.5
Medicine-Pediatrics	PGY1	2017	U.S. Senior Match Rate %	85.1
Medicine-Pediatrics	PGY1	2017	Total Match Rate %	70.2
Medicine-Pediatrics	PGY1	2017	Change in U.S. Senior Match Rate %	7.099999999999994
Medicine-Pediatrics	PGY1	2017	Change in Total Match Rate %	6.900000000000006
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior Match Rate %	9.1
Medicine-Pediatrics	PGY1	2017	% Change in Total Match Rate %	10.9
Medicine-Pediatrics	PGY1	2018	U.S. Senior Match Rate %	81.8
Medicine-Pediatrics	PGY1	2018	Total Match Rate %	65
Medicine-Pediatrics	PGY1	2018	Change in U.S. Senior Match Rate %	-3.299999999999997
Medicine-Pediatrics	PGY1	2018	Change in Total Match Rate %	-5.200000000000003
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior Match Rate %	-3.9
Medicine-Pediatrics	PGY1	2018	% Change in Total Match Rate %	-7.4
Medicine-Pediatrics	PGY1	2019	U.S. Senior Match Rate %	84.7
Medicine-Pediatrics	PGY1	2019	Total Match Rate %	64.8
Medicine-Pediatrics	PGY1	2019	Change in U.S. Senior Match Rate %	2.9000000000000057
Medicine-Pediatrics	PGY1	2019	Change in Total Match Rate %	-0.20000000000000284
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior Match Rate %	3.5
Medicine-Pediatrics	PGY1	2019	% Change in Total Match Rate %	-0.3
Medicine-Pediatrics	PGY1	2020	U.S. Senior Match Rate %	79.2
Medicine-Pediatrics	PGY1	2020	Total Match Rate %	62.9
Medicine-Pediatrics	PGY1	2020	Change in U.S. Senior Match Rate %	-5.5
Medicine-Pediatrics	PGY1	2020	Change in Total Match Rate %	-1.8999999999999986
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior Match Rate %	-6.5
Medicine-Pediatrics	PGY1	2020	% Change in Total Match Rate %	-2.9
Medicine-Pediatrics	PGY1	2021	U.S. Senior Match Rate %	80.7
Medicine-Pediatrics	PGY1	2021	Total Match Rate %	63.8
Medicine-Pediatrics	PGY1	2021	Change in U.S. Senior Match Rate %	1.5
Medicine-Pediatrics	PGY1	2021	Change in Total Match Rate %	0.8999999999999986
Medicine-Pediatrics	PGY1	2021	% Change in U.S. Senior Match Rate %	1.9
Medicine-Pediatrics	PGY1	2021	% Change in Total Match Rate %	1.4
Medicine-Pediatrics	PGY1	2022	U.S. Senior Match Rate %	82.4
Medicine-Pediatrics	PGY1	2022	Total Match Rate %	66.8
Medicine-Pediatrics	PGY1	2022	Change in U.S. Senior Match Rate %	1.7000000000000028
Medicine-Pediatrics	PGY1	2022	Change in Total Match Rate %	3
Medicine-Pediatrics	PGY1	2022	% Change in U.S. Senior Match Rate %	2.1
Medicine-Pediatrics	PGY1	2022	% Change in Total Match Rate %	4.7
Medicine-Preliminary (PGY-1 Only)	PGY1	2012	U.S. Senior Match Rate %	42.7
Medicine-Preliminary (PGY-1 Only)	PGY1	2012	Total Match Rate %	34.4
Medicine-Preliminary (PGY-1 Only)	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Preliminary (PGY-1 Only)	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Preliminary (PGY-1 Only)	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Preliminary (PGY-1 Only)	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Preliminary (PGY-1 Only)	PGY1	2013	U.S. Senior Match Rate %	42.5
Medicine-Preliminary (PGY-1 Only)	PGY1	2013	Total Match Rate %	35.2
Medicine-Preliminary (PGY-1 Only)	PGY1	2013	Change in U.S. Senior Match Rate %	-0.20000000000000284
Medicine-Preliminary (PGY-1 Only)	PGY1	2013	Change in Total Match Rate %	0.8000000000000043
Medicine-Preliminary (PGY-1 Only)	PGY1	2013	% Change in U.S. Senior Match Rate %	-0.5
Medicine-Preliminary (PGY-1 Only)	PGY1	2013	% Change in Total Match Rate %	2.3
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	U.S. Senior Match Rate %	43.4
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Total Match Rate %	34.2
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in U.S. Senior Match Rate %	0.8999999999999986
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Total Match Rate %	-1
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	% Change in U.S. Senior Match Rate %	2.1
