Specialty	Class	Year	Name	Value
Medicine-Medical Genetics	PGY1	2020	Change in U.S. Senior % Filled	16.700000000000003
Medicine-Medical Genetics	PGY1	2020	Change in Total % Filled	41.7
Medicine-Medical Genetics	PGY1	2020	Change in U.S. Senior Match Rate %	25
Medicine-Medical Genetics	PGY1	2020	Change in Total Match Rate %	28.4
Medicine-Medical Genetics	PGY1	2020	% Change in No. of Programs	25
Medicine-Medical Genetics	PGY1	2020	% Change in Positions Offered	33.3
Medicine-Medical Genetics	PGY1	2020	% Change in Unfilled Programs	-50
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior Applicants	0
Medicine-Medical Genetics	PGY1	2020	% Change in Total Applicants	-27.3
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior Matches	100
Medicine-Medical Genetics	PGY1	2020	% Change in Total Matches	200
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior % Filled	50.2
Medicine-Medical Genetics	PGY1	2020	% Change in Total % Filled	125.2
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior Ranked Positions	50
Medicine-Medical Genetics	PGY1	2020	% Change in Total Ranked Positions	-28.6
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior Match Rate %	100
Medicine-Medical Genetics	PGY1	2020	% Change in Total Match Rate %	312.1
Medicine-Medical Genetics	PGY1	2020	% Change in U.S. Senior Average Ranked Programs	50
Medicine-Medical Genetics	PGY1	2020	% Change in Total Average Ranked Programs	-7.7
Medicine-Medical Genetics	PGY1	2020	% Predominance	100
Medicine-Medical Genetics	PGY1	2021	U.S. Senior % Filled	75
Medicine-Medical Genetics	PGY1	2021	Total % Filled	100
Medicine-Medical Genetics	PGY1	2021	U.S. Senior Match Rate %	42.9
Medicine-Medical Genetics	PGY1	2021	Total Match Rate %	30.8
Medicine-Medical Genetics	PGY1	2021	Change in U.S. Senior % Filled	25
Medicine-Medical Genetics	PGY1	2021	Change in Total % Filled	25
Medicine-Medical Genetics	PGY1	2021	Change in U.S. Senior Match Rate %	-7.100000000000001
Medicine-Medical Genetics	PGY1	2021	Change in Total Match Rate %	-6.699999999999999
Medicine-Medical Genetics	PGY1	2021	% Change in No. of Programs	-20
Medicine-Medical Genetics	PGY1	2021	% Change in Positions Offered	0
Medicine-Medical Genetics	PGY1	2021	% Change in Unfilled Programs	-100
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior Applicants	75
Medicine-Medical Genetics	PGY1	2021	% Change in Total Applicants	62.5
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior Matches	50
Medicine-Medical Genetics	PGY1	2021	% Change in Total Matches	33.3
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior % Filled	50
Medicine-Medical Genetics	PGY1	2021	% Change in Total % Filled	33.3
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior Ranked Positions	183.3
Medicine-Medical Genetics	PGY1	2021	% Change in Total Ranked Positions	180
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior Match Rate %	-14.2
Medicine-Medical Genetics	PGY1	2021	% Change in Total Match Rate %	-17.9
Medicine-Medical Genetics	PGY1	2021	% Change in U.S. Senior Average Ranked Programs	60
Medicine-Medical Genetics	PGY1	2021	% Change in Total Average Ranked Programs	83.3
Medicine-Medical Genetics	PGY1	2021	% Predominance	100
Medicine-Medical Genetics	PGY1	2022	U.S. Senior % Filled	60
Medicine-Medical Genetics	PGY1	2022	Total % Filled	60
Medicine-Medical Genetics	PGY1	2022	U.S. Senior Match Rate %	33.3
Medicine-Medical Genetics	PGY1	2022	Total Match Rate %	17.6
Medicine-Medical Genetics	PGY1	2022	Change in U.S. Senior % Filled	-15
Medicine-Medical Genetics	PGY1	2022	Change in Total % Filled	-40
Medicine-Medical Genetics	PGY1	2022	Change in U.S. Senior Match Rate %	-9.600000000000001
Medicine-Medical Genetics	PGY1	2022	Change in Total Match Rate %	-13.2
Medicine-Medical Genetics	PGY1	2022	% Change in No. of Programs	25
Medicine-Medical Genetics	PGY1	2022	% Change in Positions Offered	25
Medicine-Medical Genetics	PGY1	2022	% Change in Unfilled Programs	Inf
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior Applicants	28.6
Medicine-Medical Genetics	PGY1	2022	% Change in Total Applicants	30.8
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior Matches	0
Medicine-Medical Genetics	PGY1	2022	% Change in Total Matches	-25
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior % Filled	-20
Medicine-Medical Genetics	PGY1	2022	% Change in Total % Filled	-40
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior Ranked Positions	5.9
Medicine-Medical Genetics	PGY1	2022	% Change in Total Ranked Positions	0
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior Match Rate %	-22.4
Medicine-Medical Genetics	PGY1	2022	% Change in Total Match Rate %	-42.9
Medicine-Medical Genetics	PGY1	2022	% Change in U.S. Senior Average Ranked Programs	-16.7
Medicine-Medical Genetics	PGY1	2022	% Change in Total Average Ranked Programs	-27.3
Medicine-Medical Genetics	PGY1	2022	% Predominance	100
Medicine-Neurology	PGY1	2012	U.S. Senior % Filled	100
Medicine-Neurology	PGY1	2012	Total % Filled	100
Medicine-Neurology	PGY1	2012	U.S. Senior Match Rate %	40
Medicine-Neurology	PGY1	2012	Total Match Rate %	28.6
Medicine-Neurology	PGY1	2012	Change in U.S. Senior % Filled	NA
Medicine-Neurology	PGY1	2012	Change in Total % Filled	NA
Medicine-Neurology	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Neurology	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Neurology	PGY1	2012	% Change in No. of Programs	NA
Medicine-Neurology	PGY1	2012	% Change in Positions Offered	NA
Medicine-Neurology	PGY1	2012	% Change in Unfilled Programs	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior Applicants	NA
Medicine-Neurology	PGY1	2012	% Change in Total Applicants	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior Matches	NA
Medicine-Neurology	PGY1	2012	% Change in Total Matches	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior % Filled	NA
Medicine-Neurology	PGY1	2012	% Change in Total % Filled	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior Ranked Positions	NA
Medicine-Neurology	PGY1	2012	% Change in Total Ranked Positions	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Neurology	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Neurology	PGY1	2012	% Change in U.S. Senior Average Ranked Programs	NA
Medicine-Neurology	PGY1	2012	% Change in Total Average Ranked Programs	NA
Medicine-Neurology	PGY1	2012	% Predominance	100
Medicine-Neurology	PGY1	2013	U.S. Senior % Filled	0
Medicine-Neurology	PGY1	2013	Total % Filled	50
Medicine-Neurology	PGY1	2013	U.S. Senior Match Rate %	0
Medicine-Neurology	PGY1	2013	Total Match Rate %	25
Medicine-Neurology	PGY1	2013	Change in U.S. Senior % Filled	-100
Medicine-Neurology	PGY1	2013	Change in Total % Filled	-50
Medicine-Neurology	PGY1	2013	Change in U.S. Senior Match Rate %	-40
Medicine-Neurology	PGY1	2013	Change in Total Match Rate %	-3.6000000000000014
Medicine-Neurology	PGY1	2013	% Change in No. of Programs	0
Medicine-Neurology	PGY1	2013	% Change in Positions Offered	0
Medicine-Neurology	PGY1	2013	% Change in Unfilled Programs	Inf
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior Applicants	-60
Medicine-Neurology	PGY1	2013	% Change in Total Applicants	-42.9
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior Matches	-100
Medicine-Neurology	PGY1	2013	% Change in Total Matches	-50
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior % Filled	-100
Medicine-Neurology	PGY1	2013	% Change in Total % Filled	-50
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior Ranked Positions	-66.7
Medicine-Neurology	PGY1	2013	% Change in Total Ranked Positions	-55.6
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior Match Rate %	-100
Medicine-Neurology	PGY1	2013	% Change in Total Match Rate %	-12.6
Medicine-Neurology	PGY1	2013	% Change in U.S. Senior Average Ranked Programs	-16.7
Medicine-Neurology	PGY1	2013	% Change in Total Average Ranked Programs	-23.1
Medicine-Neurology	PGY1	2013	% Predominance	100
Medicine-Neurology	PGY1	2014	U.S. Senior % Filled	100
Medicine-Neurology	PGY1	2014	Total % Filled	100
Medicine-Neurology	PGY1	2014	U.S. Senior Match Rate %	50
Medicine-Neurology	PGY1	2014	Total Match Rate %	33.3
Medicine-Neurology	PGY1	2014	Change in U.S. Senior % Filled	100
Medicine-Neurology	PGY1	2014	Change in Total % Filled	50
Medicine-Neurology	PGY1	2014	Change in U.S. Senior Match Rate %	50
Medicine-Neurology	PGY1	2014	Change in Total Match Rate %	8.299999999999997
Medicine-Neurology	PGY1	2014	% Change in No. of Programs	0
Medicine-Neurology	PGY1	2014	% Change in Positions Offered	-50
Medicine-Neurology	PGY1	2014	% Change in Unfilled Programs	-100
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior Applicants	0
Medicine-Neurology	PGY1	2014	% Change in Total Applicants	-25
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior Matches	Inf
Medicine-Neurology	PGY1	2014	% Change in Total Matches	0
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior % Filled	Inf
Medicine-Neurology	PGY1	2014	% Change in Total % Filled	100
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior Ranked Positions	50
Medicine-Neurology	PGY1	2014	% Change in Total Ranked Positions	0
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior Match Rate %	Inf
Medicine-Neurology	PGY1	2014	% Change in Total Match Rate %	33.2
Medicine-Neurology	PGY1	2014	% Change in U.S. Senior Average Ranked Programs	50
Medicine-Neurology	PGY1	2014	% Change in Total Average Ranked Programs	30
Medicine-Neurology	PGY1	2014	% Predominance	100
Medicine-Neurology	PGY1	2015	U.S. Senior % Filled	0
Medicine-Neurology	PGY1	2015	Total % Filled	0
Medicine-Neurology	PGY1	2015	U.S. Senior Match Rate %	0
Medicine-Neurology	PGY1	2015	Total Match Rate %	0
Medicine-Neurology	PGY1	2015	Change in U.S. Senior % Filled	-100
Medicine-Neurology	PGY1	2015	Change in Total % Filled	-100
Medicine-Neurology	PGY1	2015	Change in U.S. Senior Match Rate %	-50
Medicine-Neurology	PGY1	2015	Change in Total Match Rate %	-33.3
Medicine-Neurology	PGY1	2015	% Change in No. of Programs	-50
Medicine-Neurology	PGY1	2015	% Change in Positions Offered	0
Medicine-Neurology	PGY1	2015	% Change in Unfilled Programs	Inf
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior Applicants	-50
Medicine-Neurology	PGY1	2015	% Change in Total Applicants	-33.3
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior Matches	-100
Medicine-Neurology	PGY1	2015	% Change in Total Matches	-100
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior % Filled	-100
Medicine-Neurology	PGY1	2015	% Change in Total % Filled	-100
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior Ranked Positions	-66.7
Medicine-Neurology	PGY1	2015	% Change in Total Ranked Positions	-50
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior Match Rate %	-100
Medicine-Neurology	PGY1	2015	% Change in Total Match Rate %	-100
Medicine-Neurology	PGY1	2015	% Change in U.S. Senior Average Ranked Programs	-33.3
Medicine-Neurology	PGY1	2015	% Change in Total Average Ranked Programs	-23.1
Medicine-Neurology	PGY1	2015	% Predominance	100
Medicine-Pediatrics	PGY1	2012	U.S. Senior % Filled	76.2
Medicine-Pediatrics	PGY1	2012	Total % Filled	95
Medicine-Pediatrics	PGY1	2012	U.S. Senior Match Rate %	80.7
Medicine-Pediatrics	PGY1	2012	Total Match Rate %	61.4
Medicine-Pediatrics	PGY1	2012	Change in U.S. Senior % Filled	NA
Medicine-Pediatrics	PGY1	2012	Change in Total % Filled	NA
Medicine-Pediatrics	PGY1	2012	Change in U.S. Senior Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	Change in Total Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	% Change in No. of Programs	NA
Medicine-Pediatrics	PGY1	2012	% Change in Positions Offered	NA
Medicine-Pediatrics	PGY1	2012	% Change in Unfilled Programs	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior Applicants	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total Applicants	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior Matches	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total Matches	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior % Filled	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total % Filled	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior Ranked Positions	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total Ranked Positions	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total Match Rate %	NA
Medicine-Pediatrics	PGY1	2012	% Change in U.S. Senior Average Ranked Programs	NA
Medicine-Pediatrics	PGY1	2012	% Change in Total Average Ranked Programs	NA
Medicine-Pediatrics	PGY1	2012	% Predominance	100
Medicine-Pediatrics	PGY1	2013	U.S. Senior % Filled	85.2
Medicine-Pediatrics	PGY1	2013	Total % Filled	99.2
Medicine-Pediatrics	PGY1	2013	U.S. Senior Match Rate %	79.8
Medicine-Pediatrics	PGY1	2013	Total Match Rate %	60.2
Medicine-Pediatrics	PGY1	2013	Change in U.S. Senior % Filled	9
Medicine-Pediatrics	PGY1	2013	Change in Total % Filled	4.200000000000003
Medicine-Pediatrics	PGY1	2013	Change in U.S. Senior Match Rate %	-0.9000000000000057
Medicine-Pediatrics	PGY1	2013	Change in Total Match Rate %	-1.1999999999999957
Medicine-Pediatrics	PGY1	2013	% Change in No. of Programs	0
Medicine-Pediatrics	PGY1	2013	% Change in Positions Offered	1.1
Medicine-Pediatrics	PGY1	2013	% Change in Unfilled Programs	-70
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior Applicants	14.3
Medicine-Pediatrics	PGY1	2013	% Change in Total Applicants	7.7
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior Matches	13
Medicine-Pediatrics	PGY1	2013	% Change in Total Matches	5.5
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior % Filled	11.8
Medicine-Pediatrics	PGY1	2013	% Change in Total % Filled	4.4
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior Ranked Positions	18.1
Medicine-Pediatrics	PGY1	2013	% Change in Total Ranked Positions	12.9
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior Match Rate %	-1.1
Medicine-Pediatrics	PGY1	2013	% Change in Total Match Rate %	-2
Medicine-Pediatrics	PGY1	2013	% Change in U.S. Senior Average Ranked Programs	3.6
Medicine-Pediatrics	PGY1	2013	% Change in Total Average Ranked Programs	4.8
Medicine-Pediatrics	PGY1	2013	% Predominance	100
Medicine-Pediatrics	PGY1	2014	U.S. Senior % Filled	75.9
Medicine-Pediatrics	PGY1	2014	Total % Filled	96.8
Medicine-Pediatrics	PGY1	2014	U.S. Senior Match Rate %	85
Medicine-Pediatrics	PGY1	2014	Total Match Rate %	62.2
Medicine-Pediatrics	PGY1	2014	Change in U.S. Senior % Filled	-9.299999999999997
Medicine-Pediatrics	PGY1	2014	Change in Total % Filled	-2.4000000000000057
Medicine-Pediatrics	PGY1	2014	Change in U.S. Senior Match Rate %	5.200000000000003
Medicine-Pediatrics	PGY1	2014	Change in Total Match Rate %	2
Medicine-Pediatrics	PGY1	2014	% Change in No. of Programs	2.6
Medicine-Pediatrics	PGY1	2014	% Change in Positions Offered	2.2
Medicine-Pediatrics	PGY1	2014	% Change in Unfilled Programs	133.3
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior Applicants	-14.6
Medicine-Pediatrics	PGY1	2014	% Change in Total Applicants	-3.5
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior Matches	-9
Medicine-Pediatrics	PGY1	2014	% Change in Total Matches	-0.3
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior % Filled	-10.9
Medicine-Pediatrics	PGY1	2014	% Change in Total % Filled	-2.4
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior Ranked Positions	-7.4
Medicine-Pediatrics	PGY1	2014	% Change in Total Ranked Positions	0.3
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior Match Rate %	6.5
Medicine-Pediatrics	PGY1	2014	% Change in Total Match Rate %	3.3
Medicine-Pediatrics	PGY1	2014	% Change in U.S. Senior Average Ranked Programs	8.1
Medicine-Pediatrics	PGY1	2014	% Change in Total Average Ranked Programs	3
Medicine-Pediatrics	PGY1	2014	% Predominance	100
Medicine-Pediatrics	PGY1	2015	U.S. Senior % Filled	83.9
Medicine-Pediatrics	PGY1	2015	Total % Filled	99.7
Medicine-Pediatrics	PGY1	2015	U.S. Senior Match Rate %	80.6
Medicine-Pediatrics	PGY1	2015	Total Match Rate %	60.6
Medicine-Pediatrics	PGY1	2015	Change in U.S. Senior % Filled	8
Medicine-Pediatrics	PGY1	2015	Change in Total % Filled	2.9000000000000057
Medicine-Pediatrics	PGY1	2015	Change in U.S. Senior Match Rate %	-4.400000000000006
Medicine-Pediatrics	PGY1	2015	Change in Total Match Rate %	-1.6000000000000014
Medicine-Pediatrics	PGY1	2015	% Change in No. of Programs	-1.3
Medicine-Pediatrics	PGY1	2015	% Change in Positions Offered	1.6
Medicine-Pediatrics	PGY1	2015	% Change in Unfilled Programs	-85.7
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior Applicants	18.6
Medicine-Pediatrics	PGY1	2015	% Change in Total Applicants	7.4
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior Matches	12.3
Medicine-Pediatrics	PGY1	2015	% Change in Total Matches	4.7
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior % Filled	10.5
Medicine-Pediatrics	PGY1	2015	% Change in Total % Filled	3
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior Ranked Positions	17.6
Medicine-Pediatrics	PGY1	2015	% Change in Total Ranked Positions	10.8
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior Match Rate %	-5.2
Medicine-Pediatrics	PGY1	2015	% Change in Total Match Rate %	-2.6
Medicine-Pediatrics	PGY1	2015	% Change in U.S. Senior Average Ranked Programs	-1.1
Medicine-Pediatrics	PGY1	2015	% Change in Total Average Ranked Programs	2.9
Medicine-Pediatrics	PGY1	2015	% Predominance	100
Medicine-Pediatrics	PGY1	2016	U.S. Senior % Filled	85.2
Medicine-Pediatrics	PGY1	2016	Total % Filled	99.5
Medicine-Pediatrics	PGY1	2016	U.S. Senior Match Rate %	78
Medicine-Pediatrics	PGY1	2016	Total Match Rate %	63.3
Medicine-Pediatrics	PGY1	2016	Change in U.S. Senior % Filled	1.2999999999999972
Medicine-Pediatrics	PGY1	2016	Change in Total % Filled	-0.20000000000000284
Medicine-Pediatrics	PGY1	2016	Change in U.S. Senior Match Rate %	-2.5999999999999943
Medicine-Pediatrics	PGY1	2016	Change in Total Match Rate %	2.6999999999999957
Medicine-Pediatrics	PGY1	2016	% Change in No. of Programs	1.3
Medicine-Pediatrics	PGY1	2016	% Change in Positions Offered	1.6
Medicine-Pediatrics	PGY1	2016	% Change in Unfilled Programs	0
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior Applicants	6.6
Medicine-Pediatrics	PGY1	2016	% Change in Total Applicants	-2.9
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior Matches	3.1
Medicine-Pediatrics	PGY1	2016	% Change in Total Matches	1.3
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior % Filled	1.5
Medicine-Pediatrics	PGY1	2016	% Change in Total % Filled	-0.2
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior Ranked Positions	13.4
Medicine-Pediatrics	PGY1	2016	% Change in Total Ranked Positions	8.2
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior Match Rate %	-3.2
Medicine-Pediatrics	PGY1	2016	% Change in Total Match Rate %	4.5
Medicine-Pediatrics	PGY1	2016	% Change in U.S. Senior Average Ranked Programs	6.5
Medicine-Pediatrics	PGY1	2016	% Change in Total Average Ranked Programs	11.4
Medicine-Pediatrics	PGY1	2016	% Predominance	100
Medicine-Pediatrics	PGY1	2017	U.S. Senior % Filled	76.4
Medicine-Pediatrics	PGY1	2017	Total % Filled	93.4
Medicine-Pediatrics	PGY1	2017	U.S. Senior Match Rate %	85.1
Medicine-Pediatrics	PGY1	2017	Total Match Rate %	70.2
Medicine-Pediatrics	PGY1	2017	Change in U.S. Senior % Filled	-8.799999999999997
Medicine-Pediatrics	PGY1	2017	Change in Total % Filled	-6.099999999999994
Medicine-Pediatrics	PGY1	2017	Change in U.S. Senior Match Rate %	7.099999999999994
Medicine-Pediatrics	PGY1	2017	Change in Total Match Rate %	6.900000000000006
Medicine-Pediatrics	PGY1	2017	% Change in No. of Programs	-1.3
Medicine-Pediatrics	PGY1	2017	% Change in Positions Offered	-1.3
Medicine-Pediatrics	PGY1	2017	% Change in Unfilled Programs	1200
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior Applicants	-19
Medicine-Pediatrics	PGY1	2017	% Change in Total Applicants	-16.5
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior Matches	-11.6
Medicine-Pediatrics	PGY1	2017	% Change in Total Matches	-7.3
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior % Filled	-10.3
Medicine-Pediatrics	PGY1	2017	% Change in Total % Filled	-6.1
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior Ranked Positions	-13.8
Medicine-Pediatrics	PGY1	2017	% Change in Total Ranked Positions	-11.8
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior Match Rate %	9.1
Medicine-Pediatrics	PGY1	2017	% Change in Total Match Rate %	10.9
Medicine-Pediatrics	PGY1	2017	% Change in U.S. Senior Average Ranked Programs	6.1
Medicine-Pediatrics	PGY1	2017	% Change in Total Average Ranked Programs	6.4
Medicine-Pediatrics	PGY1	2017	% Predominance	100
Medicine-Pediatrics	PGY1	2018	U.S. Senior % Filled	80.1
Medicine-Pediatrics	PGY1	2018	Total % Filled	98.7
Medicine-Pediatrics	PGY1	2018	U.S. Senior Match Rate %	81.8
Medicine-Pediatrics	PGY1	2018	Total Match Rate %	65
Medicine-Pediatrics	PGY1	2018	Change in U.S. Senior % Filled	3.6999999999999886
Medicine-Pediatrics	PGY1	2018	Change in Total % Filled	5.299999999999997
Medicine-Pediatrics	PGY1	2018	Change in U.S. Senior Match Rate %	-3.299999999999997
Medicine-Pediatrics	PGY1	2018	Change in Total Match Rate %	-5.200000000000003
Medicine-Pediatrics	PGY1	2018	% Change in No. of Programs	-1.3
Medicine-Pediatrics	PGY1	2018	% Change in Positions Offered	0.3
Medicine-Pediatrics	PGY1	2018	% Change in Unfilled Programs	-61.5
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior Applicants	9.4
Medicine-Pediatrics	PGY1	2018	% Change in Total Applicants	14.4
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior Matches	5.2
Medicine-Pediatrics	PGY1	2018	% Change in Total Matches	5.9
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior % Filled	4.8
Medicine-Pediatrics	PGY1	2018	% Change in Total % Filled	5.7
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior Ranked Positions	7.8
Medicine-Pediatrics	PGY1	2018	% Change in Total Ranked Positions	10.1
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior Match Rate %	-3.9
Medicine-Pediatrics	PGY1	2018	% Change in Total Match Rate %	-7.4
Medicine-Pediatrics	PGY1	2018	% Change in U.S. Senior Average Ranked Programs	-1
Medicine-Pediatrics	PGY1	2018	% Change in Total Average Ranked Programs	-3.6
Medicine-Pediatrics	PGY1	2018	% Predominance	100
Medicine-Pediatrics	PGY1	2019	U.S. Senior % Filled	80.8
Medicine-Pediatrics	PGY1	2019	Total % Filled	98.2
Medicine-Pediatrics	PGY1	2019	U.S. Senior Match Rate %	84.7
Medicine-Pediatrics	PGY1	2019	Total Match Rate %	64.8
Medicine-Pediatrics	PGY1	2019	Change in U.S. Senior % Filled	0.7000000000000028
Medicine-Pediatrics	PGY1	2019	Change in Total % Filled	-0.5
Medicine-Pediatrics	PGY1	2019	Change in U.S. Senior Match Rate %	2.9000000000000057
Medicine-Pediatrics	PGY1	2019	Change in Total Match Rate %	-0.20000000000000284
Medicine-Pediatrics	PGY1	2019	% Change in No. of Programs	1.3
Medicine-Pediatrics	PGY1	2019	% Change in Positions Offered	2.1
Medicine-Pediatrics	PGY1	2019	% Change in Unfilled Programs	0
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior Applicants	-0.5
Medicine-Pediatrics	PGY1	2019	% Change in Total Applicants	1.9
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior Matches	2.9
Medicine-Pediatrics	PGY1	2019	% Change in Total Matches	1.6
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior % Filled	0.9
Medicine-Pediatrics	PGY1	2019	% Change in Total % Filled	-0.5
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior Ranked Positions	3.7
Medicine-Pediatrics	PGY1	2019	% Change in Total Ranked Positions	3.1
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior Match Rate %	3.5
Medicine-Pediatrics	PGY1	2019	% Change in Total Match Rate %	-0.3
Medicine-Pediatrics	PGY1	2019	% Change in U.S. Senior Average Ranked Programs	3.9
Medicine-Pediatrics	PGY1	2019	% Change in Total Average Ranked Programs	1.2
Medicine-Pediatrics	PGY1	2019	% Predominance	100
Medicine-Pediatrics	PGY1	2020	U.S. Senior % Filled	81
Medicine-Pediatrics	PGY1	2020	Total % Filled	97.7
Medicine-Pediatrics	PGY1	2020	U.S. Senior Match Rate %	79.2
Medicine-Pediatrics	PGY1	2020	Total Match Rate %	62.9
Medicine-Pediatrics	PGY1	2020	Change in U.S. Senior % Filled	0.20000000000000284
Medicine-Pediatrics	PGY1	2020	Change in Total % Filled	-0.5
Medicine-Pediatrics	PGY1	2020	Change in U.S. Senior Match Rate %	-5.5
Medicine-Pediatrics	PGY1	2020	Change in Total Match Rate %	-1.8999999999999986
Medicine-Pediatrics	PGY1	2020	% Change in No. of Programs	-1.3
Medicine-Pediatrics	PGY1	2020	% Change in Positions Offered	0
Medicine-Pediatrics	PGY1	2020	% Change in Unfilled Programs	-20
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior Applicants	7.3
Medicine-Pediatrics	PGY1	2020	% Change in Total Applicants	2.5
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior Matches	0.3
Medicine-Pediatrics	PGY1	2020	% Change in Total Matches	-0.5
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior % Filled	0.2
Medicine-Pediatrics	PGY1	2020	% Change in Total % Filled	-0.5
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior Ranked Positions	2.2
Medicine-Pediatrics	PGY1	2020	% Change in Total Ranked Positions	0.8
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior Match Rate %	-6.5
Medicine-Pediatrics	PGY1	2020	% Change in Total Match Rate %	-2.9
Medicine-Pediatrics	PGY1	2020	% Change in U.S. Senior Average Ranked Programs	-4.7
Medicine-Pediatrics	PGY1	2020	% Change in Total Average Ranked Programs	-2.5
